,ID,Sex,Bwt,Hwt,Name
0,977124,F,2.1,7.7,Paul
1,392036,F,2.1,8.8,Pokey Paws
2,672661,F,3.0,10.9,Meph
3,980260,F,2.0,8.3,James Taylor
4,188872,F,2.8,9.2,Patsy
5,437022,F,2.5,10.9,Bozo
6,728769,F,2.6,9.4,Angel Marie
7,650973,F,2.5,10.8,Crystal Star
8,648389,F,2.7,10.5,Kramer
9,984553,F,2.2,10.0,Duane
10,111861,F,2.3,9.7,Petja
11,137611,F,2.8,11.2,Marshmallow
12,283262,F,2.7,10.7,Chiclet
13,258026,F,2.5,8.5,Cinjun
14,283843,F,2.4,8.1,Dutchess
15,664229,F,2.3,10.0,Kesha
16,634599,F,2.9,10.0,Aaliyah
17,578029,F,2.4,9.4,Baby Seebs
18,777938,F,2.1,8.1,Elton
19,623292,F,2.9,12.1,Beamish
20,572047,F,2.7,7.2,Rebound
21,968371,F,2.1,7.9,Trudy
22,341333,F,2.2,10.2,Smutley
23,914196,F,2.4,10.9,Abby
24,396471,F,2.5,10.2,Laertes
25,107898,F,3.0,10.5,Dependent
26,893804,F,2.0,7.6,The Merlamonster
27,519447,F,2.2,7.4,Ratchet
28,924090,F,2.2,7.8,Spunkie Girl
29,553015,F,2.1,7.9,Zina
30,883507,F,2.1,7.5,Baja
31,375257,F,2.4,10.9,Lady Godiva
32,108657,F,2.9,9.7,Siati
33,312418,F,2.4,8.2,Body
34,797945,F,2.3,8.6,Martian
35,629379,F,2.5,11.1,Beret
36,467005,F,2.3,8.2,Attitude
37,200916,F,2.5,12.1,Jordon
38,688660,F,2.7,11.3,Pinky
39,527940,F,2.2,6.6,Freo
40,629672,F,2.3,10.8,Ruby Tuesday
41,732316,F,2.0,7.9,The Gray One
42,971940,F,2.2,7.4,Ragamopp
43,878545,F,2.4,8.0,Espirit
44,239864,F,2.5,7.6,Thomas
45,491099,F,2.7,10.1,Fauntleroy
46,541767,F,2.6,8.9,Sco
47,186057,F,3.1,9.9,Lenny
48,425622,F,2.4,11.0,Nistka
49,457610,F,2.4,10.3,Jerred
50,482590,F,2.1,7.7,Sheeva
51,246587,F,2.4,8.7,Mo-fo
52,444763,F,2.3,10.2,Gypsyrose
53,915053,F,2.3,6.7,Matrozkine
54,144696,F,2.3,9.5,Jazebel
55,535298,F,2.6,8.6,Sage
56,190299,F,2.0,9.5,X-Rated
57,512294,F,2.4,10.0,O.C. (Other Cat)
58,641518,F,3.3,11.3,Johannesburg
59,936486,F,2.8,10.7,Macy
60,669759,F,2.6,8.3,Voyager
61,111434,F,2.2,10.7,Toshiya
62,823829,F,2.6,8.4,Historia
63,598824,F,2.0,9.6,Fondue
64,241802,F,2.6,7.5,Werder
65,385976,F,2.7,11.0,Rawhide
66,310872,F,2.5,9.4,Aeros
67,407245,F,2.8,11.4,Marathon
68,541830,F,2.4,8.1,Nika
69,387776,F,2.2,9.1,Fracinator
70,340154,F,2.1,7.6,Tuna
71,386547,F,2.4,7.5,Intel Inside
72,242241,F,2.2,7.5,Whatever
73,336227,F,2.2,7.5,Tulose
74,622156,F,2.5,10.1,Cygnus
75,824915,F,2.4,9.6,Trent
76,905193,F,2.8,9.7,K.B.
77,608451,F,2.3,8.5,Aztec
78,276925,F,2.3,7.5,Tang
79,916830,F,2.5,9.5,Burma
80,796345,F,2.6,10.1,Déjà Vu
81,181885,F,2.2,10.7,BB Baby
82,500665,F,2.8,9.6,Grumpy
83,947381,F,1.7,5.0,Tango Terrortoes
