,ID,Sex,Bwt,Hwt,Name
0,398172,F,2.0,9.1,Larissa
1,320205,F,2.3,8.6,Genji
2,757826,F,2.1,10.0,Asia
3,815169,F,1.9,7.2,Blue
4,345496,F,2.6,9.9,Little Buddy
5,338464,F,2.3,9.1,Ares
6,467767,F,2.6,11.3,Jimeno
7,911948,F,2.0,8.2,Aureim
8,993986,F,1.8,8.1,Hatcher
9,694413,F,2.2,9.4,Loopy Lulu
10,981382,F,2.2,10.5,Stash
11,453970,F,2.5,9.9,Soran
12,744804,F,2.6,10.8,Fluke
13,550665,F,2.1,9.6,Natalie
14,628779,F,2.4,8.9,Tuco Benidito Pacifico Juan Maria Ramirez
15,176199,F,2.2,9.6,Foxi
16,351763,F,2.2,10.3,Huh Rub
17,932330,F,2.3,10.0,Squibbly
18,932398,F,2.8,10.4,Fat Cat
19,776629,F,2.9,11.1,Trapper Joe
20,437852,F,2.1,10.0,Mebo
21,722565,F,2.3,9.4,Franklin Delano Rosencat
22,349083,F,2.2,10.3,Furry
23,958449,F,2.2,9.3,Shoda
24,338691,F,3.0,10.9,OrangEndymion
25,520462,F,2.7,9.3,Spyro
26,760160,F,2.2,10.1,Albert
27,855128,F,2.8,9.9,Psyco-pants
28,609137,F,1.9,8.5,Vincent Chase
29,475974,F,2.0,8.4,Pepin the Red
30,536330,F,2.6,9.9,Granite
31,962884,F,2.5,8.6,Columbus
32,838895,F,2.4,8.4,The Caelin
33,379527,F,2.5,11.1,Mohave
34,968809,F,2.3,7.7,Klava
35,449131,F,2.3,10.3,Gloucester
36,728709,F,2.4,10.4,Rav
37,576168,F,2.5,11.1,Canyon
38,559378,F,1.9,8.9,Beanie
39,578644,F,2.5,9.9,Jell-o
40,708116,F,2.2,11.2,Pendragon
41,225821,F,2.2,8.4,Scruff
42,136129,F,2.1,8.9,Vasiliy
43,975757,F,2.2,8.7,Typhoon
44,345543,F,2.5,9.1,Leonardo
45,377814,F,3.0,12.2,Teacup
46,936915,F,2.4,9.3,David Hasselhoff
47,592474,F,2.1,7.7,Ghizzy Girl
48,661624,F,2.3,11.6,Tick Tock
49,254589,F,2.7,8.9,Bungle
50,422041,F,2.4,8.4,Genghiskhat
51,166110,F,2.5,8.0,Vance
52,178190,F,2.6,9.7,Yankee
53,254161,F,2.3,9.7,Stubbles
54,338185,F,2.5,10.0,Redline
55,431475,F,2.4,8.4,Justa Kitty
56,745941,F,2.1,6.8,Camiko
57,852697,F,2.2,8.8,Koi-San
58,132593,F,2.7,11.1,Rumblepurr
59,982816,F,2.2,7.9,Smokie
60,848624,F,2.2,8.8,Mateus
61,874685,F,2.3,7.4,Attacker
62,513333,F,2.2,8.2,Sleepy
63,554671,F,2.4,9.4,Kooze
64,763017,F,3.0,11.1,McTavish
65,175705,F,2.2,8.6,McDuffy
66,843929,F,2.6,11.7,Zeebie
67,215119,F,2.1,9.1,Scrappy-Doo
68,895864,F,2.7,13.1,Ariadne
69,808919,F,3.1,10.4,Zombie
70,301614,F,2.6,8.7,Lancelot
71,933298,F,2.6,10.3,Boobool
72,575411,F,2.3,9.3,Hodge Podge Hairy Feet
73,444260,F,2.5,10.6,Antony
74,856934,F,1.9,8.2,Andreas
75,743528,F,2.4,7.2,Soft
76,414886,F,1.8,8.0,Ti Amo
77,251335,F,2.1,9.2,Cassanova
78,784549,F,2.8,11.4,Carleen
79,293715,F,1.9,8.0,Ramone
80,773832,F,2.5,10.0,Holy Smoke
81,368825,F,2.4,8.6,Genny
82,679101,F,2.0,5.7,Beachcomber
83,339310,F,2.6,10.8,Nadena
84,411821,F,2.6,11.2,China
85,241100,F,2.5,9.4,Pipsqueek
86,840174,F,2.3,8.3,Mem
87,127835,F,2.3,9.1,Rasheeba
88,490863,F,2.0,8.5,Limite
89,114116,F,2.3,9.2,Fiesta
90,926523,F,2.4,8.6,Mugger
91,940928,F,2.0,7.3,Jama
92,854763,F,2.2,10.2,Raffles
93,623727,F,2.2,8.2,Hawthorne
94,915068,F,2.4,10.8,Daedalus
95,828620,F,2.5,12.0,Mophy
96,169139,F,2.1,10.3,Lil Nugget
97,571629,F,2.1,6.8,Kingfisher
98,868443,F,2.0,9.2,Marshmallow
99,306827,F,2.6,11.3,Gorby
100,730509,F,2.2,9.5,Meeko
101,102533,F,2.7,10.1,Chinook
102,347986,F,2.6,9.9,Jazz
103,808267,F,2.5,9.4,Food Face
104,832360,F,2.5,7.9,Two-Ton
105,840307,F,2.5,8.8,Toklat
106,812192,F,2.7,9.6,Nikta
107,664920,F,2.1,8.8,Kona
108,757367,F,2.4,8.1,O.B.
109,552119,F,2.1,9.9,Rumple
110,628415,F,2.4,9.8,Matrix
111,704181,F,1.9,5.3,Fooker-Doo
112,591329,F,3.4,10.6,Aqua Girl
113,232383,F,2.0,7.2,Spandex
114,646122,F,2.1,7.3,Zoesephina Yoselinda McPheonix
115,684487,F,2.4,9.0,Hemsky
116,624143,F,2.6,10.8,Daryl
117,727501,F,2.4,10.1,Pepper Ann
118,163147,F,2.1,9.0,Fiddlesticks
119,207289,F,2.3,8.4,Libbie
120,927704,F,2.2,10.2,Super Kitty
121,864632,F,2.0,8.5,Rocko
122,250960,F,2.6,8.7,Roxzee
123,713500,F,2.7,8.5,Big Headed Galoot
124,309884,F,2.4,8.6,Morriz
125,733683,F,2.5,9.7,Purple
126,965488,F,2.8,12.0,Kane
127,334053,F,2.5,10.8,Fizzo
128,609484,F,2.3,6.8,Lazar
129,595839,F,2.6,8.0,Baskin-Robbins
130,412318,F,2.2,10.6,Furbee
131,313018,F,2.2,9.1,Harriet
132,887880,F,2.4,8.2,Gimmy
133,933763,F,2.7,9.9,Sebbys
134,969266,F,1.8,8.9,Rumplestiltzkin
135,918394,F,2.3,8.6,Kaylib
136,428675,F,2.4,8.0,Dunka
137,385932,F,2.3,9.0,Meowmer
138,230902,F,2.4,7.3,Grannie
139,689934,F,2.4,10.4,Alger
140,818033,F,2.6,11.5,Wuzei
141,682116,F,1.9,9.6,Dash
142,147258,F,2.9,10.2,Atinna
143,819512,F,2.6,10.6,Bullwinkle
144,511804,F,2.1,8.1,Artera
145,705869,F,2.4,10.4,See-A-Tee
146,854855,F,2.1,7.0,Sinta
147,712635,F,1.9,9.6,Mi-Ke
148,645236,F,2.1,8.6,Black Moustache
149,725528,F,2.8,10.3,Kitty Man
150,947454,F,1.8,9.1,Americat
151,691048,F,2.7,10.7,Azrael
152,113854,F,2.6,8.2,Speck
153,340630,F,2.2,10.2,Patience
154,201973,F,2.0,8.4,Jeffry
155,482995,F,2.1,8.7,Fister
156,524139,F,2.2,8.3,Stargazer
157,666973,F,2.5,10.4,Idjut
158,521762,F,2.3,10.1,Jack Daniels Bourbon Pleasure
159,962240,F,2.1,8.9,Page
160,515025,F,2.1,9.1,Claude
161,104035,F,2.2,10.4,Clarence
162,646757,F,2.3,9.9,G.a.n.d.a.l.f. (Genetically Altered Naturally Deformed Alternative Lifeform)
163,877398,F,2.1,8.4,Bibby
164,589787,F,2.5,9.3,Balik
165,294487,F,1.9,9.3,Ebony Lady of the Night
166,563690,F,2.0,10.1,Greatest Hits
167,318839,F,2.5,9.0,Hunny
168,633206,F,2.6,12.2,Sara Burnheart
169,344914,F,2.1,7.6,Reagan
170,269424,F,2.6,8.7,Ab
171,533232,F,2.5,8.0,Didgit
172,586524,F,2.9,11.5,Maverick
173,575394,F,2.4,10.8,Tyrone Cower
174,220328,F,2.0,6.5,Peche
175,905859,F,2.3,9.7,Tornado
176,695685,F,1.9,9.2,Marbles
177,387432,F,2.4,9.7,Packcat
178,782059,F,2.4,9.3,Buttersnap
179,805567,F,2.6,10.9,Mr. Cat
180,189002,F,2.8,11.3,Chee-to
181,302217,F,2.6,10.0,Stimpy
182,516826,F,3.1,11.1,Zinnia
183,527389,F,2.7,9.2,Butler
184,906228,F,2.3,8.7,Foie Gras
185,607249,F,2.4,9.6,Senator Loomis P Nutley III
186,408044,F,2.1,9.5,Blue Boy
187,133857,F,2.1,8.1,Trizzia
188,797380,F,2.8,9.6,Malka
189,445361,F,2.6,10.4,Shooter
190,147026,F,2.5,10.4,Tula Rose
191,927078,F,2.5,11.8,Minoosh
192,987240,F,2.7,9.0,Zsa Zsa
193,518349,F,2.3,9.8,Piwaket
194,267289,F,2.1,9.9,Monstrance
195,185797,F,2.5,8.3,Jakob
196,465007,F,2.5,9.6,Malossi
197,876774,F,2.5,8.4,Keg
198,580716,F,2.5,7.8,Hawthorne
199,715603,F,2.5,7.7,Prince Charlie
200,444465,F,2.3,10.7,Kinibari
201,811440,F,2.2,8.9,Goldie
202,650710,F,2.3,8.3,Mistress Of Fridge
203,780732,F,1.9,9.3,Two
204,578536,F,2.4,10.6,Khina
205,763313,F,2.4,7.8,Nora
206,177890,F,2.6,9.7,Thisbe
207,909205,F,2.3,9.5,Troic
208,231004,F,2.2,9.7,Uriah
209,846955,F,2.7,10.4,Random Numbers
210,525805,F,2.3,8.0,Tickity-Boo
211,721431,F,2.4,9.1,Kipper
212,332547,F,2.5,10.2,Clorox
213,872618,F,2.8,11.6,Reynold
214,119143,F,2.6,8.6,Penile
215,896099,F,2.7,10.1,Madame Cuddles
216,704286,F,2.4,9.9,Bud Lite
217,283402,F,2.0,7.6,Kurt-Kat
218,197469,F,2.1,8.5,Twilighteyes
219,230792,F,2.2,7.0,Digory
220,659255,F,2.2,8.0,Ritty
221,248311,F,2.5,10.2,Kykii
222,167541,F,2.5,9.6,Basia
223,448003,F,2.5,8.1,R.C. Fitzhugh
224,524413,F,2.6,10.0,Leona
225,548945,F,2.3,8.7,Sagwa
226,460382,F,2.6,11.6,Cheetos
227,258915,F,2.1,8.3,Mr. Wooten
228,936827,F,2.1,8.4,Fauna
229,673427,F,2.1,7.4,Fredsel
230,782014,F,2.3,9.8,Breathless Mahoney
231,895556,F,2.3,7.7,Little Sister
232,244666,F,2.3,7.5,Maximillion vonBadcat
233,142917,F,2.6,8.8,Zhanna
234,821801,F,2.6,10.4,Josey
235,907246,F,2.3,10.4,Chi-Ki
236,988196,F,2.2,7.7,Fluffo
237,416803,F,2.3,10.9,Ita Conchita Consuela
238,774382,F,2.0,8.9,Inky
239,840040,F,2.1,6.4,Bay
240,853685,F,2.3,9.1,Impy
241,278731,F,2.6,11.8,Grizzelda
242,493495,F,2.5,9.4,Grant
243,275972,F,2.6,9.2,Foxi
244,743659,F,2.6,9.4,Tricky-Doo
245,166417,F,2.6,10.1,Pigling Bland
246,706878,F,2.2,8.6,Harriet
247,784225,F,2.3,9.5,Golden Girl
248,737340,F,2.1,7.4,"J.A.C.K. (""Just A Cute Kitten"")"
249,573580,F,2.9,11.7,Quarter Pound
0,342571,M,2.5,9.2,T.N.T.
1,577133,M,2.3,9.4,Diamond
2,854515,M,2.1,6.5,Hannibal
3,530763,M,3.3,12.3,Chatton
4,380481,M,2.7,13.7,Fatty Arbuckle
5,724513,M,3.0,13.2,Ilytria
6,219274,M,3.0,12.2,Dorothea
7,702167,M,3.5,15.5,Courtney
8,581668,M,2.7,13.4,Rug
9,856615,M,2.8,10.7,McGurk
10,206818,M,2.2,7.6,Honey Chile
11,257171,M,2.9,11.3,Thomas O' Maley
12,120893,M,2.7,10.9,Dr. Dude
13,675337,M,3.3,13.7,Meowwow
14,609861,M,3.4,12.7,Zoom
15,331407,M,2.8,10.1,Popper
16,764947,M,3.1,10.8,Zaphod Beeblebrox
17,941281,M,3.5,11.1,Hibernia
18,458022,M,3.4,14.3,B.J.
19,921529,M,2.4,10.0,Fearless
20,145299,M,2.5,11.0,Nebuchadnezzar
21,695031,M,3.2,9.2,Bocelli
22,236817,M,3.0,15.9,Gobin
23,669625,M,2.6,8.0,Prue
24,477856,M,3.1,12.5,Miles
25,702040,M,3.6,14.5,Little Briches
26,428836,M,2.6,8.2,Twix
27,693392,M,3.5,11.2,Cabo
28,992345,M,2.5,8.5,Ebenezer
29,124943,M,2.9,12.8,Hamlet
30,584615,M,2.8,10.9,Wellington
31,309757,M,3.0,12.1,Hooligan
32,210331,M,2.7,8.6,Libbie
33,608760,M,2.5,12.4,Kika
34,466702,M,3.2,14.4,Chewy Fingers
35,743513,M,3.8,13.6,Bit
36,684061,M,2.7,7.7,Shakilah
37,922134,M,2.6,11.2,Astra
38,781369,M,2.6,8.8,Shenanigans
39,230290,M,2.5,9.9,Special K
40,202582,M,2.9,11.0,Vanpaws
41,352139,M,3.2,12.4,Ziggy Stardust
42,978555,M,3.2,11.5,Bocephus
43,628239,M,2.4,9.1,Tassam
44,895530,M,2.2,11.2,Indy Q.
45,275435,M,3.6,15.1,Spectra
46,658443,M,2.7,8.9,Sir Purrs-a-lot
47,517363,M,2.5,10.9,Tuck
48,305985,M,2.1,9.3,Little Fuzz
49,462876,M,3.2,14.6,Farpoint
50,957523,M,2.3,11.4,Chacha
51,703905,M,2.5,9.5,Bogart Or Bogie
52,862223,M,3.3,14.5,Americat
53,637075,M,2.8,11.2,Majick
54,106505,M,2.9,11.1,Rossini
55,908092,M,2.5,8.2,William T
56,405502,M,3.5,13.9,Bianca
57,198624,M,2.5,10.4,Vida
58,802209,M,3.4,15.2,Joe Katz
59,563063,M,2.3,7.7,Lady Lee
60,813088,M,2.9,11.2,Masza
61,322566,M,2.2,6.4,Rambunctious
62,350452,M,3.1,13.4,Pooh Bear
63,435572,M,3.1,10.6,Mauchai
64,777096,M,3.2,13.2,Frau Grau
65,405333,M,3.1,11.0,Boogee
66,900295,M,2.9,12.9,The Great Pudge
67,759772,M,3.0,10.9,Wart
68,318876,M,2.3,7.8,Newtie
69,916472,M,2.9,9.7,Ruru
70,252384,M,2.5,11.7,Love
71,695017,M,2.3,8.3,Jimi Hendrix
72,668868,M,3.6,15.6,Free
73,919358,M,3.1,13.2,Snicker-Doodle
74,372601,M,3.8,16.5,Saucy
75,173822,M,3.2,11.4,Dido
76,594675,M,4.2,18.1,Caramel Cat
77,894970,M,2.9,11.6,Bourbon
78,574138,M,2.8,10.6,Jamee
79,251035,M,3.3,13.3,Wooley
80,269910,M,2.5,9.4,Zimbabou
81,899976,M,2.9,13.1,Yogi Bear
82,998057,M,3.4,13.5,Ira
83,129492,M,2.8,10.2,Papu
84,980952,M,2.6,9.8,Willy Wonka
85,204955,M,2.5,11.5,Deuce
86,518808,M,3.4,12.0,Zelleta
87,806444,M,3.2,14.2,Lollo
88,935403,M,3.6,13.2,Flirt
89,605415,M,2.8,14.0,Mumford
90,978351,M,3.2,12.8,Paige
91,549465,M,3.0,9.8,Bugtussie
92,765192,M,3.0,11.4,Adobe
93,444169,M,2.3,10.5,Swee-Swee
94,134484,M,2.8,11.0,Banquet
95,103374,M,3.0,12.5,Baggage
96,390621,M,2.6,11.1,Crackers
97,464692,M,2.7,11.5,Boogie
98,795490,M,3.1,12.7,Holly
99,609328,M,3.7,13.5,Tia
100,915938,M,3.3,11.1,Buterscotch
101,692678,M,3.3,12.2,Pasta
102,429735,M,2.2,5.8,Fafhrd
103,356860,M,2.8,10.9,Mochi
104,886235,M,2.6,10.9,Parkay
105,289944,M,2.8,12.3,Henri Kissinger
106,717262,M,3.4,16.2,Black Lady
107,654472,M,2.4,9.2,Kippy
108,573468,M,3.2,15.0,Thangs
109,116541,M,1.8,7.5,The Stinker
110,410012,M,2.4,9.9,Raz
111,720665,M,2.1,6.9,Kiwi
112,418261,M,3.3,14.5,Rupert
113,402617,M,3.5,14.6,Jaco
114,412569,M,2.0,9.4,Saskia
115,814048,M,3.4,11.3,Persia
116,471916,M,3.0,12.1,Zilpha Pearl Draper
117,679760,M,3.1,14.8,Kanga
118,911944,M,3.7,13.9,Bobby Brown
119,175578,M,2.9,13.1,Dinar
120,825961,M,3.0,10.7,Washington
121,575229,M,3.5,13.5,Poops
122,265755,M,3.5,13.9,Houdini
123,667924,M,3.3,13.2,Nadezhda
124,664958,M,2.7,11.9,Swee-Pee
125,782017,M,3.1,11.3,The Little Guy
126,413372,M,2.9,15.8,Gypsy
127,601311,M,2.8,10.7,Nestles Chocolate Bit
128,932909,M,3.8,15.1,Sam Spade
129,396279,M,3.0,11.3,Betty
130,528848,M,3.6,13.7,Rajah
131,531735,M,2.7,10.5,Bell
132,524168,M,2.9,11.5,Doodles
133,825005,M,2.9,12.4,Beachnut
134,319883,M,2.7,8.6,Bumper
135,796961,M,3.2,15.9,Rax
136,572419,M,2.5,11.5,Bong
137,934643,M,3.2,12.7,Whiteboy
138,245636,M,2.8,11.0,Meistoe
139,666369,M,2.7,9.9,Man Paws
140,316558,M,2.2,8.3,No Kiss
141,566679,M,2.7,10.4,Bushige
142,966161,M,3.1,12.4,Kitty Carlisle
143,672519,M,3.0,11.5,Sollie
144,478482,M,2.2,8.6,Billyboy
145,729058,M,2.1,7.8,Swampy
146,499834,M,1.8,5.4,Aggedor
147,168463,M,2.8,11.4,Ziyal
148,911484,M,2.8,10.1,Yuppie Cat
149,496823,M,2.3,11.0,Dugan
150,949427,M,2.9,10.6,Lady Jane
151,356065,M,2.8,10.2,Tabarra
152,855231,M,2.4,9.7,Milady
153,219259,M,2.1,8.6,Spokane
154,936818,M,3.1,13.5,Pooopsiiiieee
155,173643,M,3.7,15.1,Cattulus
156,108348,M,2.3,6.2,Dee
157,434591,M,3.0,10.2,Lisa-Marie
158,750829,M,2.6,9.7,Miss Nellie Smellie Yellow-bellie
159,966168,M,3.1,10.7,Cassis
160,668004,M,3.3,12.5,Chandler Bing
161,282136,M,3.1,13.0,Food
162,689707,M,3.0,12.9,Huitzilopochtli
163,309739,M,3.2,11.9,Lexilady
164,230577,M,3.5,13.8,Fluff Ball
165,607471,M,2.8,7.9,Hecuba
166,366096,M,2.7,9.3,Jack Burton
167,872733,M,2.2,9.5,Turue
168,208820,M,3.2,11.7,Godess Cat
169,137723,M,3.0,11.4,Shirley
170,481379,M,3.1,11.4,Quantum
171,120894,M,1.9,6.3,Haugesund
172,128346,M,2.7,13.3,Pere
173,374365,M,3.7,13.7,Feonia
174,552912,M,2.7,13.4,Jonesy Girl
175,361704,M,3.1,11.5,Alger
176,628494,M,2.9,10.8,Watti
177,224828,M,2.6,7.7,Del
178,312146,M,2.8,9.9,Sweetheart
179,413627,M,2.7,10.9,Harwood
180,178458,M,2.5,9.6,Jup Jup
181,476785,M,2.3,9.9,Frowsy
182,550643,M,3.5,13.6,Ru'Bella
183,154117,M,3.0,11.1,Kitwit
184,665424,M,3.2,13.8,Opaline
185,180454,M,3.0,12.3,The Mouth
186,819178,M,2.5,10.1,Sebastian
187,834267,M,3.1,9.6,Nisse
188,751807,M,2.5,9.4,Ketty
189,896612,M,3.4,13.9,Babers
190,207890,M,2.7,14.0,Luci Baines
191,104982,M,3.3,12.4,Sorceror
192,901285,M,2.8,10.9,Sinbad
193,902212,M,3.0,11.2,Wild Thing
194,770132,M,3.1,11.0,Lolly-Pop
195,431381,M,2.5,11.6,Madeline
196,179453,M,2.4,9.2,Savernake
197,988516,M,3.1,13.3,Aria
198,286459,M,2.6,11.7,Anderson
199,900984,M,3.4,10.8,Hogan
200,892943,M,3.0,9.7,Wriggle
201,894857,M,2.5,7.9,Ice Cream
202,324097,M,3.0,12.8,Buddy Gecko
203,508095,M,3.0,11.9,Couch Potato
204,230951,M,2.0,7.9,Scooby Doobies
205,799509,M,2.9,12.3,Winsome
206,429696,M,3.3,14.9,Mrs. Noris
207,185848,M,2.7,9.8,Comiskey
208,166955,M,2.3,8.0,Sefton
209,182747,M,2.8,11.2,Ixtlilton
210,101229,M,2.6,10.0,Helix
211,838380,M,2.9,11.5,Nokky
212,761350,M,3.0,12.4,Shino
213,776605,M,2.7,11.7,Deuce
214,459935,M,2.6,9.5,Choo Boo
215,165467,M,3.3,14.8,Freddywetabeanbag
216,638593,M,3.4,13.3,Wallflower
217,990404,M,3.1,11.1,Pippen
218,445241,M,3.5,15.7,Rue
219,268235,M,3.2,9.9,Spackman
220,723586,M,3.4,13.9,Eskimo Spy
221,236919,M,3.9,15.9,Wylie Post
222,337118,M,2.8,10.9,Herbie
223,857916,M,2.8,10.7,Pooflette
224,307424,M,3.3,15.8,Bronco
225,778645,M,3.3,11.4,Grizabella
226,821110,M,2.9,10.4,Quarky
227,885724,M,2.8,7.4,Deva
228,218866,M,3.8,16.7,Ciera
229,711460,M,3.3,14.5,Caligula
230,349294,M,3.2,11.6,Parker
231,334050,M,3.0,10.4,Reilly
232,825789,M,2.8,10.5,Tutu
233,871524,M,3.5,12.4,Cattelina
234,457467,M,2.8,9.6,Miss Pittypat
235,853884,M,2.8,10.4,Koneko
236,568227,M,2.6,7.4,Ingold
237,145139,M,3.0,13.1,Showdy
238,384827,M,2.6,9.9,Blotto
239,855750,M,2.7,12.1,Scotch & Soda
240,935451,M,2.2,7.7,Samori
241,955285,M,3.3,13.3,Dionysus
242,454017,M,3.1,8.4,Jacob
243,117065,M,2.5,9.0,Corona
244,553565,M,2.8,14.3,Frau
245,519244,M,2.5,9.7,Giant
246,529774,M,3.8,17.8,Boulis
247,396436,M,2.9,11.6,Ku'u'Ipo
248,915018,M,2.0,10.5,Professor Moriarty
249,602671,M,3.6,12.9,DaLiang Shan
250,134849,M,3.1,12.1,Tarr
251,337994,M,3.1,13.0,Madeleine
252,596090,M,2.2,8.9,Zevo
253,598522,M,3.5,13.5,Chavo
254,369794,M,3.3,12.4,Tounces
255,248469,M,3.1,12.5,T.C. (Totally Confused)
256,822504,M,3.0,10.1,Wilkerson
257,121322,M,3.3,14.9,Teazer
