,ID,Sex,Bwt,Hwt,Name
0,187099,F,2.5,10.2,Monroe
1,566770,F,1.9,8.1,Austin Meowers
2,918621,F,2.3,9.7,Sagebrush
3,152638,F,1.7,8.4,Fenella
4,806424,F,2.3,10.1,Cristyl
5,842018,F,2.7,9.2,Mr. Blue
6,667006,F,2.4,8.9,Zoie
7,451098,F,2.1,8.4,Madmax
8,401213,F,2.3,7.5,Oprah Whiskers
9,592054,F,1.8,5.8,Bruno
10,302581,F,1.9,6.4,Stuart
11,769420,F,2.6,7.3,Nano
12,179012,F,2.3,9.9,Quaalude
13,578915,F,2.4,9.3,Brea
14,126796,F,2.2,7.9,Ducky
15,597339,F,2.3,10.3,Paul Simon
16,726964,F,2.6,9.6,Ingold
17,905059,F,2.9,9.0,Pernod
18,763215,F,1.8,8.5,Urchin
19,310359,F,2.0,7.5,Brindle
20,881159,F,2.5,10.8,Lark Hill
21,706860,F,2.1,8.8,Judy Agnew
22,417554,F,2.5,11.3,Mr. Winston
23,884029,F,2.0,8.3,Techno-Cat
24,517049,F,2.6,9.8,Prince
25,378254,F,2.6,10.6,Hors D'Ouvres
26,571674,F,2.4,9.3,Irish Cream
27,656833,F,2.2,7.9,Cinderell
28,442430,F,2.5,10.6,Jezzybelly
29,495538,F,2.3,9.6,The Stealth
30,945937,F,2.5,8.2,Kanye
31,670944,F,2.6,9.1,Bailey
32,186792,F,2.2,8.4,Indu
33,249859,F,2.6,8.7,Courtney
34,165787,F,1.9,9.6,Faux Paws
35,278315,F,2.4,9.4,Tigaress
36,833816,F,2.9,9.7,Zanzibar
37,723272,F,2.3,7.1,Lea
38,304276,F,2.9,10.3,Meenie
39,286364,F,2.1,9.0,Ice-T
40,241200,F,2.1,10.0,Powder
41,159404,F,2.2,8.1,Waldo
42,526771,F,2.7,9.1,Mon Ami
43,371882,F,2.3,7.0,Ira
44,997793,F,2.4,8.9,Lucy Twosee
45,253321,F,2.6,8.2,Kingsford
46,311346,F,2.4,9.8,Bubba Jr.
47,412957,F,2.3,9.2,Babbit
48,694573,F,2.6,12.1,Tinker Tay
49,360301,F,2.6,11.8,Blinx
50,334676,F,1.8,6.3,Princess Di
51,305066,F,2.6,9.6,Jackie O
52,179759,F,2.4,9.9,Rondeau
53,687681,F,2.4,8.5,Row
54,345069,F,2.3,7.9,Kiss Me Kitty
55,198840,F,2.5,8.0,Sanani
56,917835,F,2.5,10.8,Scruffy
57,332777,F,2.4,9.6,Quarky
58,189130,F,2.3,9.8,Dr. Seuss
59,497519,F,2.5,8.8,Trixie
60,322645,F,2.6,8.7,Barley-Boo
61,401209,F,2.1,10.0,Kenny Gee
62,347035,F,2.2,8.8,Tabitha Tick
63,882309,F,2.3,8.5,Cosenza
64,497201,F,2.6,8.3,Count Katula
65,179548,F,1.8,8.7,Stephen
66,472762,F,2.6,10.0,Katharina Witt
67,181586,F,2.1,9.4,Raider
68,989679,F,2.0,6.7,Saturn
69,822601,F,2.2,7.1,Stroker
70,904049,F,2.3,9.1,Love Bug
71,908696,F,2.7,8.1,Zazou
72,369360,F,2.7,10.5,Macmillan
73,407626,F,2.3,7.2,Cinii
74,433070,F,2.3,10.0,Amadeus
75,287420,F,2.3,7.4,Morrison
76,271136,F,1.9,8.8,Vera
77,773219,F,2.4,8.1,Yuppie Cat
78,732330,F,2.3,9.4,B.C. (Big Cat)
79,936995,F,2.2,7.6,Kia
80,352593,F,3.1,8.6,Mighty Thor
81,120062,F,2.4,11.8,Miles
82,603504,F,2.3,9.0,Muse
83,765314,F,2.4,8.7,Gumba
84,687145,F,2.2,8.3,Olde Scratch
85,520153,F,2.5,9.9,Kissy Kitty
86,447530,F,2.7,9.5,Jennie
87,822056,F,2.8,9.7,Zinger
88,481385,F,2.2,7.9,Kitty T.O.O.
89,158003,F,2.4,10.4,Malcolm James
90,197832,F,2.4,9.7,Hailey
91,295835,F,2.4,9.7,Arquette
92,280088,F,2.0,7.9,Speed
93,684048,F,2.2,10.7,Klava
94,947876,F,2.2,10.1,Balik
95,955139,F,2.1,9.7,Bubby Benjamin
96,516991,F,2.3,7.8,Quark
97,856642,F,2.4,9.3,Two-Socks
98,959564,F,2.4,8.6,Shannenay
99,671213,F,2.5,10.9,Hudson
0,380918,M,3.0,13.4,Hi-Cat
1,394626,M,2.3,9.0,Camille
2,413636,M,3.4,16.6,Chuckie Joseph
3,133352,M,3.6,12.6,Frazzles
4,920423,M,2.1,7.5,Fuzzie
5,582593,M,3.0,13.2,Piddypat
6,281786,M,3.5,14.3,Catastrophe
7,387054,M,3.4,12.9,Darlene
8,425756,M,2.7,11.7,Garf
9,933308,M,2.8,10.2,Meatyboy
10,142778,M,3.9,16.7,Freddy Kruger
11,803111,M,2.7,9.9,Patapaws
12,688768,M,3.2,14.4,Mough
13,712465,M,2.5,8.1,Klinket
14,284871,M,2.7,6.8,Desert Song
15,461569,M,2.6,9.4,Shunka Witco
16,765434,M,2.8,9.0,Jzero
17,557510,M,2.3,9.2,AJ
18,303968,M,2.0,6.4,McGreggor
19,401637,M,3.4,14.4,Rumpelstiltskin
20,548549,M,3.0,10.8,Eddypuss
21,245730,M,2.3,8.9,Breezer
22,457623,M,2.9,11.1,Breezer
23,909641,M,2.3,9.7,Mitzvah
24,149234,M,2.4,8.9,Sake
25,232928,M,2.7,5.8,Picnic
26,300284,M,2.5,9.6,Zica
27,336665,M,2.7,11.0,Posha
28,298859,M,3.1,11.6,Uriah
29,775333,M,3.5,14.8,Bunny
30,804037,M,2.8,12.9,Zilpha Pearl Draper
31,837278,M,2.7,9.5,Toybox
32,997598,M,3.5,11.0,Dustbunny
33,995732,M,2.7,8.2,Honora
34,973033,M,2.9,11.5,Aylin
35,623513,M,2.9,10.7,Highway
36,657935,M,3.1,12.0,Montezuma
