,ID,Sex,Bwt,Hwt,Name
0,356929,F,2.7,8.7,Christmas Eve Princess Six Toes
1,886231,F,2.5,10.0,Chauncey
2,259172,F,2.6,9.4,Sockie Boy
3,744030,F,2.2,8.4,Ghiradelli
4,312261,F,2.1,9.5,Fabio
5,513823,F,2.3,9.9,Meta Mae
6,467411,F,2.7,11.8,Sin
7,914529,F,2.4,10.1,Patio Kitty
8,721206,F,2.0,7.6,Bigboy
9,197787,F,2.5,11.2,Patent Leather Kitty
10,582662,F,2.4,10.0,Mara
11,187683,F,2.7,11.3,Silvia
12,316548,F,2.6,10.0,Honky
13,107078,F,2.3,7.8,Jeners
14,945919,F,2.0,8.4,Duddley
15,632006,F,2.7,9.2,Fat Pants
16,731552,F,2.4,9.1,WooWoo
17,645666,F,2.2,8.8,Motley Crue
18,887165,F,2.1,7.8,Jimmy
19,827090,F,2.3,9.3,Wuzzle
20,545181,F,2.2,6.8,Dylan
21,560556,F,2.2,8.1,Horshack
22,924985,F,2.4,8.4,Honeysuckle Rose
23,977893,F,2.4,7.1,Poofy
24,158967,F,2.6,9.9,Catkin The Craven
25,310463,F,2.0,5.5,Willy Whiskers
26,472036,F,2.6,11.1,Nuno
27,289492,F,2.1,9.4,Scardie-Cat
28,266778,F,2.4,8.7,Wumps
29,900472,F,2.5,9.5,Clem Bob
30,381496,F,2.5,7.9,Tazriel
31,412712,F,2.6,10.2,Purdykat
32,884945,F,2.0,7.9,Paddie
33,962688,F,2.3,8.9,Fancy Face
34,909232,F,2.6,10.6,Teaka
35,925434,F,2.0,7.9,Champaigne
36,956675,F,2.3,7.8,Scooter The Midnight Hooter
37,199889,F,2.8,10.7,Austin Powers
38,942785,F,2.5,8.9,Zeitgeist
39,698986,F,2.7,9.9,Somara
40,610308,F,2.2,9.2,Tubbs
41,555794,F,2.7,8.9,Finian
42,581139,F,2.3,10.2,Carlos
43,302857,F,2.1,10.2,Annie Pearl
44,357417,F,2.5,8.2,Princess Baby Kitten
45,874020,F,2.4,9.7,Bogus Kitty
46,443921,F,2.4,8.4,Coonmainea's Firebird Of Ambar
47,556652,F,2.4,9.6,Clove
48,363063,F,2.2,9.4,Kazzie
49,208234,F,2.7,11.4,Tasslehoff
50,694422,F,2.5,9.6,Sinoe
51,533137,F,2.5,12.9,Wild Thing
52,986966,F,2.3,9.5,Learned Paw
53,619344,F,2.4,9.6,Jules Winfield
54,987195,F,2.8,9.4,Tigerboy
55,356464,F,2.6,7.9,Chesterfield
56,358839,F,2.6,8.6,Asia
57,276699,F,1.9,6.3,Gabba-Goo
58,535191,F,2.5,7.7,Toonie
59,569865,F,2.3,7.0,Mave
60,712896,F,2.6,11.3,Neo Mia Cara
61,769058,F,2.7,10.4,Midnight Amber Foxy Kamber
62,998336,F,2.3,11.1,Dannon
63,694909,F,2.5,7.7,Durin
64,912959,F,2.9,11.9,Thelma
65,273163,F,2.4,10.6,Frisco
66,475635,F,2.4,8.4,Boo Boo Kitty
67,392133,F,3.0,11.6,Bacardi
68,905159,F,2.2,9.4,Fairy
69,776983,F,2.7,7.7,Rodney
70,141599,F,2.3,8.9,Senorita Kitty
71,888613,F,2.6,9.6,Bunk
72,275288,F,2.4,9.1,Galileo
73,968267,F,2.6,9.4,Tobita
74,910833,F,1.8,10.3,Bobbobmicbobob
75,165881,F,2.1,8.4,Alex
76,482692,F,2.2,9.9,Nutmeg
77,472043,F,1.7,6.8,Autumn
78,925494,F,2.8,8.7,Sam
79,270301,F,2.7,8.6,The Artful Dodger
80,890929,F,2.1,7.0,Blue Light Special
81,553881,F,2.2,10.6,Norgay
82,155510,F,2.0,9.0,Mose
83,176014,F,2.2,8.3,Gorgeous
84,609869,F,2.3,9.5,Lap Magnet
85,852099,F,2.7,9.6,Creme
86,571689,F,2.5,8.7,Feroscia
87,273418,F,2.6,10.2,Rocco
88,514815,F,2.4,9.9,Twinight
89,923000,F,2.5,10.8,Sofia Luisa Princess Dirty Feet
90,759787,F,2.3,8.6,Popo
91,946539,F,2.3,7.2,Hillary Rodham Kitten
92,420509,F,2.4,10.0,Frankie
93,109268,F,1.9,9.5,Kip
94,162510,F,2.6,10.7,Morley
95,930646,F,2.5,9.9,Shovel Head
96,994824,F,2.3,9.5,Apricot
97,920654,F,2.0,7.7,Jamal
98,310222,F,2.7,10.8,Porsha
99,647147,F,2.4,10.5,Mister Fuzzy Rubberlips
100,305104,F,2.3,10.3,Melvis
101,301702,F,1.9,10.6,Napa
102,238539,F,2.6,10.6,Velvet Kitty
103,348031,F,2.7,10.7,Hyper
104,963983,F,2.7,11.0,Clementine
105,210950,F,2.2,8.1,Pudd
106,900814,F,2.0,7.8,Sylmony
107,686628,F,2.2,6.6,Ursula
108,859722,F,2.3,10.1,Dane
109,239996,F,2.4,10.7,Peewee
110,121453,F,2.3,8.0,Cimmy
111,401395,F,2.6,8.6,Gucci
112,842205,F,2.6,8.6,Windsor
113,307067,F,2.1,7.4,Chicago (the windy kitty)
114,115538,F,2.3,11.0,Cessna
115,551787,F,2.2,7.5,Potpourri
116,274462,F,2.7,11.5,Peony
117,807583,F,2.6,11.5,Bicki
118,120976,F,1.9,8.6,Beachnut
119,463919,F,2.4,11.0,Gambler
120,430726,F,2.1,8.3,Marlo
121,104788,F,2.6,9.8,Tad
122,118890,F,2.3,10.2,Kitty Man
123,323052,F,2.4,9.8,Moriarity
124,300600,F,2.3,10.0,Sweet Fluffums
125,798772,F,2.5,10.0,Chiquita
126,262200,F,2.0,8.0,Gazelle
127,330184,F,2.3,8.5,Ricky-Ticky-Tavi
