,ID,Sex,Bwt,Hwt,Name
0,546683,F,2.4,8.3,Tamara
1,803703,F,2.4,9.7,Magus
2,560250,F,2.7,10.0,Ali Khat
3,604398,F,2.3,9.4,Merricka
4,606581,F,2.8,9.1,Terra-Cotta
5,216043,F,2.3,8.9,Gar-Gar
6,760598,F,2.4,8.2,Emmett
7,383130,F,2.6,7.1,Yankee
8,225759,F,2.1,9.3,Bill
9,391436,F,2.2,8.7,Yin
10,671394,F,2.1,5.3,Fuzzy-Moto
11,981222,F,2.2,8.2,Azazel
12,779614,F,2.2,8.3,Fur Face
13,685266,F,2.7,10.7,Melabie
14,636650,F,2.5,8.8,Silver Streak
15,159257,F,2.5,10.3,Gordei
16,159015,F,2.7,12.8,Peesh-Peesh
17,895021,F,2.5,8.2,Beret
18,504370,F,2.2,7.5,Horse
19,863407,F,1.9,9.0,Belabella
20,126682,F,2.3,7.8,Miav
21,539560,F,2.7,8.4,Cato
22,542951,F,2.6,10.5,Nestle
23,538241,F,2.3,8.3,Hadley
24,362728,F,2.2,8.5,Boo-Who?
25,248080,F,2.3,6.7,San Soo
26,924544,F,2.3,9.2,Hedley
27,592179,F,2.6,11.0,Gwennie
28,764218,F,2.4,9.1,Lion Of Judah
29,174633,F,2.6,11.1,Velvet
30,107094,F,2.5,10.7,Rebound
31,184390,F,2.4,11.1,Moonbeam
32,738455,F,2.3,9.3,Rebecca
33,616407,F,2.1,8.0,Gusto
34,800364,F,2.4,6.5,Odette
35,287972,F,2.4,8.7,Coop
36,464986,F,2.2,8.6,Armstrong
37,713227,F,2.3,9.1,S'mores
38,157815,F,2.5,9.2,Normie
39,532685,F,2.5,8.7,Zazzy Osborne
40,662384,F,2.4,6.7,Silken
41,350756,F,2.2,7.9,Ow!
42,923255,F,2.1,8.2,Blackie
43,408620,F,1.9,7.6,Squirt
44,311508,F,2.5,9.5,Blaster
45,603141,F,2.9,10.3,TicTac
46,951292,F,2.6,10.6,Arly
47,544841,F,2.3,8.4,Autobahn
48,432993,F,1.8,6.4,Gobin
49,889813,F,2.3,9.1,Walrus
50,786690,F,2.5,10.4,Kitten Caboodle
51,978177,F,2.3,9.3,Corona
52,393360,F,2.8,13.3,Mu Shu
53,954047,F,2.3,11.2,Fidel Catsro
54,989419,F,2.1,8.0,Cartoon Kitty
55,706141,F,2.5,8.8,Lionel
56,355716,F,2.5,7.9,Calix
57,561234,F,2.5,10.3,Prince
58,700845,F,2.2,9.9,No-tail
59,645372,F,2.6,11.3,Morris Lynn
60,564353,F,2.2,8.6,Fannymagee
61,550550,F,1.8,7.3,Vork
62,185257,F,2.2,9.2,Imp
63,104919,F,1.5,7.6,Bub
64,205884,F,2.2,9.1,Noisemaker
65,966691,F,2.8,10.4,Sassy Pearl
66,700463,F,2.2,7.2,Raggey Ann
67,624547,F,2.7,9.9,Crut
68,770843,F,2.1,9.8,Elizar
69,351157,F,2.6,9.3,Zebb
70,345952,F,2.6,9.9,Mad Dog
71,720971,F,2.1,7.6,Baby-Doo
72,620619,F,2.2,8.6,Talahache
73,994228,F,2.3,11.4,Bada
74,806719,F,2.2,8.8,Lindy-Cat
75,795470,F,2.8,10.0,Land
76,525761,F,2.7,6.7,Scoobs
77,498143,F,2.6,11.9,Jenny Craig
78,616917,F,2.3,9.3,Kitty Baby
79,475590,F,2.3,8.7,Jessakitty
80,427395,F,2.2,9.2,Hecuba
81,506145,F,2.5,10.5,Mother Lode
82,929162,F,2.3,9.8,Baby Jesus
83,689852,F,2.1,9.1,Amelia Air-Cat
84,604292,F,2.0,8.8,Eeaoo The Fiercely Panther
85,728402,F,2.4,8.6,Kolumbo
86,844667,F,2.1,9.6,Kalaman
87,943135,F,2.1,10.3,Santa Fe
88,239661,F,2.6,7.7,Jetta
89,699168,F,2.5,10.1,Queen Bee
90,194031,F,2.5,8.6,Fugazi
91,617166,F,2.6,7.8,Starball
92,386924,F,2.4,9.6,Diomedes
93,693862,F,2.5,9.1,J.F.C.L.
94,130129,F,2.2,9.4,Mama Kitty
95,901732,F,2.3,10.0,Wagter
96,166267,F,2.2,10.6,Randall Flagg
97,941611,F,2.6,10.9,Spanky
98,892909,F,2.5,9.9,Baci
99,577720,F,1.6,4.9,Miri
0,906429,M,3.4,13.7,Zora Neale
1,613749,M,3.2,13.2,Girl
2,906099,M,2.4,10.1,Osirira
3,138408,M,3.2,9.6,Zaria
4,671683,M,3.3,13.6,Pindar
5,370539,M,3.4,14.6,Joey Elf
6,666431,M,3.0,12.4,Pig Kitty
7,348236,M,2.9,10.9,Cameo
8,704352,M,2.7,9.9,Sashquatch
9,955323,M,2.8,9.6,Castaway
10,673251,M,3.2,12.3,Timmy Tiger
11,847052,M,1.7,6.1,Anabelle
12,925460,M,3.1,8.6,Border
13,354606,M,2.7,12.8,Hunka Hunka Burnin' Luv
14,352246,M,3.3,14.8,Lambchop
15,743281,M,2.6,11.1,Stripeypants
16,536504,M,3.1,10.8,Permanently Pretty
17,635182,M,2.8,8.9,Lazarus
18,650400,M,3.6,15.7,Ricky Ghostspirit
19,514874,M,2.5,12.5,Kitty Boo
20,402442,M,2.8,9.9,Livia
21,825725,M,2.7,10.0,Sentral
22,428602,M,3.3,14.8,Newport
23,345342,M,3.2,14.7,Pean
24,729384,M,2.2,8.9,Kuronekosama
25,241157,M,2.8,8.9,Ethiopian Cat
26,151897,M,2.5,11.1,Neelah
27,677760,M,3.4,11.5,Millicent
28,207755,M,2.5,7.0,Her Purriness
29,429064,M,1.6,3.5,Jonas
30,515516,M,2.6,9.9,Snuggles
31,466909,M,2.9,12.3,Doodoo
32,446623,M,3.4,13.7,Jaspurr
33,768957,M,2.2,8.6,Gordei
34,465857,M,2.3,10.3,Boykitty
35,124304,M,2.7,11.8,Scaredy Cat
36,563960,M,3.1,13.1,Paddin
37,333384,M,2.3,11.4,The Calvinator
38,468608,M,3.0,13.7,Brittany Jane
39,983847,M,3.1,10.3,Juji
40,549090,M,3.2,11.3,Fatty-Daddy-Catty
41,934615,M,3.4,13.0,Mikail
42,190797,M,3.4,14.2,Beaver
43,734009,M,2.1,9.3,Ese
44,404720,M,2.6,10.5,Predator
45,645327,M,2.4,8.5,Akita
46,212575,M,4.0,16.5,Snowie
47,869732,M,2.8,12.0,Keepers
48,921224,M,3.0,10.8,Boyka
49,552887,M,3.1,10.4,Nestor Le Freep
50,936013,M,3.0,11.5,Romeo
51,300464,M,3.2,10.9,Tatyana Meru Nikolaievitch
52,181071,M,3.1,13.7,Skrawny
53,756584,M,3.5,12.5,Katie
54,458567,M,2.6,8.4,Mewbles
55,424762,M,2.9,11.4,Ray Charles
56,171271,M,2.6,9.5,Shashi Kapoor
57,699723,M,3.0,11.9,Mistress Quickly
58,125716,M,2.6,8.3,Shuber
59,843284,M,2.5,7.3,Ernestine
60,331576,M,2.3,9.5,Soybay
61,493375,M,3.3,13.3,Minga
62,472268,M,3.8,13.5,Kissy Kitty
63,626420,M,3.0,12.5,Chopsticks
64,272700,M,3.1,13.8,Bouffant
65,242422,M,3.1,12.2,Verminette
66,728675,M,3.0,11.2,Buzz Lightyear
67,958816,M,2.3,10.7,Elvee
68,619360,M,2.3,8.8,Scrissie
69,892512,M,2.9,11.9,Tayna
70,788103,M,2.7,10.3,Motorino
71,468593,M,2.6,11.3,KC-10
72,901272,M,2.8,11.6,Roedtop
73,244333,M,2.4,9.9,Tooshy
74,590989,M,2.4,8.4,Omelet
75,202209,M,3.4,13.7,Fila
76,797421,M,3.8,15.6,Cisco Kid
77,509810,M,3.2,12.0,Ringo Starr
78,811196,M,3.1,12.1,Tomlinson
79,753866,M,3.1,12.4,Remo
80,980781,M,3.0,12.8,Skunkers
81,418262,M,3.2,12.7,Boog-Boogs
82,228994,M,2.8,8.1,Georgia
83,768391,M,3.1,10.0,Yang
84,212702,M,2.9,10.6,Deporants
85,740941,M,3.4,13.8,Justa Girl
86,917197,M,2.4,5.6,Telstar
87,615956,M,3.1,13.2,Fromage
88,545708,M,3.2,11.7,Trip
89,954322,M,2.0,5.8,Miles (of smiles)
90,424234,M,3.7,13.7,Horrible
91,280570,M,3.1,13.1,Chong
92,375565,M,3.1,12.4,Olimpia
93,397673,M,3.4,13.1,Dinkey
94,397869,M,3.1,11.4,Goliath
95,957750,M,3.5,13.1,Shelby
96,227657,M,2.3,9.7,Georga
97,888844,M,2.7,10.0,Madam Boo
98,225365,M,2.5,11.3,Lamaline
99,153749,M,2.3,9.9,One-Pat
100,248523,M,3.2,12.4,Lois Lane
101,721692,M,2.6,8.9,Tooshy
102,219747,M,3.2,15.2,Little Cheese
103,383094,M,3.0,10.2,Chapman
104,929001,M,3.1,11.5,K.O.
105,868304,M,3.1,12.4,Talbot
106,997228,M,2.9,14.6,Stratford
107,131718,M,3.2,13.5,Caj Caj
108,385574,M,3.0,8.8,Bocelli
109,238537,M,4.0,15.3,Froster
110,236582,M,3.2,11.8,Micheal
111,370932,M,1.8,6.9,Lemur
112,270643,M,3.0,10.6,Rosey
113,197013,M,3.7,15.1,Teal
114,801082,M,2.5,11.0,Maestoso
115,668522,M,3.1,11.8,Reena
